movie.num,custom.num,ratio,custom.year
6025,1779803,3,2005-05-03
6025,2159654,5,2005-03-08
6025,860672,3,2005-07-12
6025,1744407,5,2004-11-23
6025,1819462,1,2005-03-09
6025,2439493,1,2003-06-09
6025,1781836,5,2004-04-21
6025,1008623,4,2004-10-18
6025,2543120,5,2004-12-08
6025,506388,4,2005-02-06
6025,156535,5,2005-03-02
6025,2470698,5,2004-11-08
6025,1918427,4,2005-01-25
6025,1274786,1,2005-02-03
6025,147386,5,2005-10-09
6025,62905,5,2005-10-26
6025,2117562,5,2005-11-25
6025,2436541,5,2005-12-18
6025,2184267,5,2005-07-27
6025,1339363,3,2003-08-14
6025,1105980,5,2005-01-06
6025,148951,5,2005-06-29
6025,82020,3,2005-10-20
6025,1069608,5,2003-12-26
6025,191666,5,2005-06-10
6025,1732467,3,2005-09-29
6025,1563935,1,2005-07-28
6025,710565,3,2004-04-18
6025,2098792,4,2004-02-25
6025,908171,4,2005-01-11
6025,598835,5,2005-02-17
6025,645660,5,2005-05-03
6025,2031800,4,2005-12-05
6025,2212089,5,2004-05-10
6025,492714,3,2004-12-23
6025,1047368,3,2005-07-06
6025,2300095,4,2004-03-30
6025,1556428,4,2003-09-23
6025,1696213,4,2004-12-16
6025,1386322,3,2005-01-27
6025,2100003,3,2005-04-08
6025,823385,5,2005-11-29
6025,2091461,5,2004-09-28
6025,2205977,3,2004-10-06
6025,2070019,4,2004-12-16
6025,166171,4,2005-01-22
6025,1683614,4,2005-02-17
6025,1928290,5,2005-09-10
6025,2549499,4,2005-07-22
6025,1236308,4,2004-08-16
6025,1211021,1,2005-02-02
6025,932464,5,2005-05-05
6025,2141839,4,2004-03-30
6025,422842,3,2004-06-03
6025,2040859,1,2004-11-23
6025,2588510,3,2004-12-20
6025,1171194,5,2005-03-09
6025,121324,4,2005-03-29
6025,1144139,5,2005-12-06
6025,1405029,2,2005-12-20
6025,1782189,5,2004-10-09
6025,1469621,3,2004-11-08
6025,2600762,1,2005-05-04
6025,2579306,4,2005-05-19
6025,2460242,5,2005-05-31
6025,1313714,5,2005-10-30
6025,1899234,4,2004-02-05
6025,1913316,5,2004-06-22
6025,2094500,3,2005-01-05
6025,2639595,5,2005-02-14
6025,340206,2,2005-04-14
6025,1910395,4,2005-05-23
6025,2494143,2,2005-06-07
6025,2463546,5,2005-10-14
6025,865660,5,2005-12-01
6025,1473595,3,2005-12-14
6025,241935,4,2004-12-30
6025,626086,4,2005-10-13
6025,1167144,4,2005-11-08
6025,2525493,3,2005-07-13
6025,1960129,3,2005-05-13
6025,1952572,5,2005-10-21
6025,136277,5,2003-09-18
6025,1544425,4,2003-11-19
6025,664946,4,2003-10-31
6025,962019,1,2005-08-24
6025,1381955,4,2005-03-07
6025,2531716,2,2005-05-20
6025,1077770,5,2005-11-08
6025,130264,4,2005-07-12
6025,2087420,3,2004-10-13
6025,943464,2,2005-05-12
6025,94189,5,2005-06-07
6025,817464,3,2005-06-09
6025,412883,5,2005-10-30
6025,606326,3,2005-09-13
6025,105452,5,2005-10-05
6025,2248543,4,2005-10-25
6025,1125150,5,2005-10-29
6025,2240037,5,2005-08-11
6025,752980,4,2004-07-29
6025,974855,4,2005-04-29
6025,769702,2,2005-07-02
6025,1352429,4,2003-12-01
6025,686300,4,2003-11-03
6025,1243711,3,2005-08-31
6025,2282317,5,2005-02-14
6025,1060057,1,2005-02-24
6025,1162210,5,2005-12-17
6025,1505821,4,2003-07-29
6025,388514,4,2004-02-22
6025,921540,5,2004-12-20
6025,596995,4,2005-11-04
6025,1268091,4,2003-08-26
6025,1871013,4,2005-08-18
6025,2006491,4,2004-01-05
6025,1478260,4,2004-09-12
6025,2518312,4,2005-03-08
6025,2510298,2,2005-03-20
6025,2223111,5,2005-04-20
6025,1032518,5,2005-06-08
6025,2413875,5,2005-09-15
6025,748090,4,2005-12-19
6025,1679599,5,2005-04-04
6025,373299,3,2005-06-13
6025,621918,5,2005-09-27
6025,789530,5,2005-11-29
6025,1181087,3,2005-12-21
6025,930893,5,2004-04-06
6025,1883094,1,2005-07-28
6025,1558208,3,2005-08-01
6025,1290937,4,2004-11-26
6025,2525564,4,2005-03-18
6025,1256286,3,2005-11-07
6025,2065164,4,2005-11-27
6025,1707442,4,2005-07-05
6025,1493690,4,2004-09-01
6025,2392777,5,2005-01-10
6025,2494519,4,2005-01-30
6025,1696594,3,2005-03-13
6025,193266,4,2005-06-26
6025,1492360,2,2004-03-18
6025,1816540,4,2004-09-20
6025,161251,4,2004-10-09
6025,1395076,5,2004-10-19
6025,783329,5,2005-05-23
6025,1691141,5,2005-06-09
6025,65605,3,2005-06-13
6025,355742,4,2005-10-13
6025,1711346,5,2005-11-06
6025,828654,4,2003-10-26
6025,562504,5,2004-01-23
6025,2383998,1,2004-08-09
6025,1482775,2,2005-01-19
6025,1476635,4,2005-03-01
6025,1041740,4,2005-04-07
6025,1401619,4,2005-10-16
6025,767958,4,2004-03-09
6025,1737149,5,2004-09-12
6025,2578425,4,2005-08-22
6025,1200286,4,2005-03-16
6025,1374441,5,2005-06-05
6025,1267521,4,2005-12-07
6025,2367507,2,2004-06-14
6025,959957,4,2004-02-12
6025,449866,4,2004-08-24
6025,1067031,4,2004-02-27
6025,1653441,5,2005-08-31
6025,359319,3,2004-08-12
6025,842785,4,2004-12-29
6025,1994711,5,2005-01-11
6025,1244701,4,2005-06-26
6025,2419554,5,2005-11-22
6025,383451,4,2005-12-22
6025,1973053,5,2004-11-17
6025,689318,4,2005-02-01
6025,1696881,3,2005-04-08
6025,2005861,3,2005-04-28
6025,2409398,4,2005-06-06
6025,2595733,5,2005-07-29
6025,2294782,3,2004-01-02
6025,1059105,3,2004-03-24
6025,2328639,3,2004-11-09
6025,2025883,4,2005-02-21
6025,182291,5,2004-08-05
6025,333267,3,2005-03-25
6025,634927,5,2005-07-03
6025,1641267,4,2005-10-16
6025,2495393,3,2005-11-22
6025,1770428,5,2004-08-03
6025,785803,5,2005-04-13
6025,2081757,4,2005-06-28
6025,1218946,4,2005-09-30
6025,2245381,4,2004-07-26
6025,2383466,4,2005-09-03
6025,2430790,4,2004-11-02
6025,289009,4,2005-01-21
6025,781848,5,2005-06-26
6025,309645,4,2004-09-10
6025,1714672,3,2004-09-09
6025,2250323,4,2003-08-25
6025,1570226,5,2005-02-05
6025,1314765,3,2005-01-26
6025,1806318,4,2005-02-15
6025,2552319,3,2005-04-03
6025,1620097,5,2005-03-08
6025,493871,4,2005-11-17
6025,147315,4,2004-07-15
6025,1439169,4,2004-11-11
6025,1973244,3,2005-03-02
6025,1555388,3,2005-09-12
6025,1850294,3,2004-03-30
6025,1734,3,2005-07-01
6025,1287189,4,2005-09-08
6025,374030,3,2005-09-12
6025,460419,2,2005-12-15
6025,76780,4,2005-11-15
6025,2633543,5,2005-07-28
6025,724033,4,2004-03-01
6025,2259509,3,2005-03-06
6025,895914,4,2005-07-05
6025,818416,4,2005-11-29
6025,429896,4,2005-08-14
6025,160799,3,2004-01-06
6025,615123,4,2004-06-21
6025,1789605,5,2004-09-14
6025,1832800,3,2005-02-27
6025,2589210,4,2005-06-02
6025,1088899,1,2005-06-09
6025,1687857,2,2005-07-03
6025,1732620,4,2005-07-11
6025,1383799,5,2003-08-13
6025,555423,3,2003-10-08
6025,81723,5,2004-04-08
6025,609629,5,2004-05-01
6025,321382,5,2004-09-26
6025,1088048,4,2005-03-21
6025,1967189,5,2005-05-13
6025,2405841,4,2005-09-22
6025,919823,4,2005-08-27
6025,1647515,4,2004-01-29
6025,507094,4,2005-03-02
6025,1693881,5,2005-03-18
6025,1968884,3,2005-04-27
6025,329958,1,2004-02-08
6025,502556,4,2005-05-11
6025,1281675,2,2003-11-04
6025,2040195,3,2003-12-15
6025,1500243,4,2004-03-08
6025,2462919,2,2005-01-04
6025,1150485,3,2005-02-21
6025,442,4,2005-03-31
6025,294454,4,2005-11-29
6025,1061237,5,2004-05-10
6025,1296679,2,2005-08-18
6025,195761,4,2005-08-31
6025,878477,3,2003-09-21
6025,541707,4,2004-01-21
6025,2525442,5,2004-09-09
6025,200645,4,2005-11-18
6025,2297136,1,2005-12-09
6025,581704,5,2005-08-10
6025,1060699,5,2003-09-17
6025,1262971,3,2005-08-21
6025,2627573,4,2004-12-23
6025,761782,5,2005-06-01
6025,1244987,3,2005-09-19
6025,674346,5,2005-10-30
6025,1595626,4,2005-11-26
6025,591748,4,2005-11-30
6025,873713,2,2005-08-30
6025,181320,5,2003-10-08
6025,935151,2,2004-03-30
6025,251167,4,2005-06-13
6025,1206995,5,2005-10-24
6025,1492039,3,2005-09-03
6025,539318,5,2005-09-07
6025,1405941,4,2004-10-02
6025,323269,4,2005-02-03
6025,213226,5,2005-02-11
6025,2256731,1,2005-05-15
6025,1145251,4,2003-08-20
6025,1540044,5,2004-12-11
6025,2259696,4,2005-02-03
6025,1822377,4,2005-04-19
6025,1119528,5,2005-12-13
6025,928208,3,2005-07-14
6025,1167641,4,2003-11-23
6025,1782748,4,2004-03-11
6025,2246248,4,2005-08-09
6025,1236134,4,2003-10-21
6025,1328545,2,2003-12-23
6049,1519388,5,2005-08-09
6049,229944,1,2004-11-30
6049,1651307,2,2004-12-18
6049,2628220,5,2005-01-19
6049,655330,5,2005-05-01
6049,1456155,3,2005-06-07
6049,269978,5,2005-06-20
6049,1762881,4,2005-07-16
6049,1422597,4,2004-06-12
6049,789493,5,2005-03-04
6049,869124,5,2005-05-13
6049,497196,4,2005-10-03
6049,2625420,2,2004-10-01
6049,2507180,5,2004-12-18
6049,1650301,2,2005-05-23
6049,566733,4,2005-08-03
6049,1212608,5,2004-08-03
6049,436636,5,2005-08-23
6049,1474541,2,2004-11-13
6049,1160251,4,2005-01-04
6049,563720,4,2005-03-16
6049,2295138,3,2005-06-08
6049,1750553,2,2005-06-09
6049,2436518,5,2005-06-21
6049,619705,5,2005-10-20
6049,938911,5,2005-10-26
6049,1619783,5,2005-03-21
6049,1757190,4,2005-09-20
6049,858927,4,2005-04-15
6049,1907564,4,2005-04-22
6049,294993,4,2005-06-20
6049,1846316,4,2005-08-21
6049,322178,1,2005-03-17
6049,2226053,4,2004-12-20
6049,1253465,5,2005-06-14
6049,23004,4,2005-09-22
6049,1051197,5,2005-10-13
6049,1122179,3,2005-08-08
6049,85856,4,2004-11-15
6049,2099670,5,2005-01-25
6049,2293026,4,2005-03-15
6049,998312,5,2005-04-30
6049,1724200,5,2005-11-19
6049,444370,5,2005-01-20
6049,2180261,3,2005-07-03
6049,1120202,5,2005-11-16
6049,1863874,5,2004-07-30
6049,738657,5,2004-09-16
6049,2203244,4,2005-01-19
6049,1146649,5,2005-02-06
6049,152178,4,2005-06-06
6049,1152116,5,2005-10-01
6049,65970,4,2005-10-19
6049,681472,3,2005-08-31
6049,1303245,3,2004-11-12
6049,1269520,4,2005-03-22
6049,30388,5,2005-04-03
6049,137504,5,2005-05-02
6049,2118307,4,2005-08-02
6049,1443399,5,2004-09-16
6049,303566,3,2004-09-29
6049,1179117,1,2005-03-02
6049,766064,3,2005-06-28
6049,1998211,3,2005-11-24
6049,207574,5,2005-02-01
6049,1938037,2,2005-02-14
6049,525356,3,2005-03-10
6049,1594606,4,2005-04-27
6049,2286671,2,2005-06-04
6049,2476195,3,2005-09-25
6049,2462324,4,2005-12-09
6049,1392484,2,2005-12-15
6049,2353162,2,2005-09-08
6049,1471876,2,2004-12-21
6049,711031,4,2005-11-05
6049,434749,5,2005-11-02
6049,1677647,3,2005-12-11
6049,2488663,4,2005-12-24
6049,1244392,5,2004-07-07
6049,2491774,3,2005-02-01
6049,1784150,1,2005-04-29
6049,1305872,5,2005-06-24
6049,1240690,5,2005-10-26
6049,1568442,5,2005-07-06
6049,1857997,5,2004-05-04
6049,1294855,2,2004-09-22
6049,434769,5,2005-01-27
6049,1665326,4,2005-03-24
6049,1471460,4,2005-04-29
6049,2133250,5,2005-12-19
6049,2508925,5,2005-07-13
6049,2042189,5,2004-10-29
6049,794829,5,2004-11-10
6049,2533024,4,2005-07-28
6049,188570,5,2005-08-25
6049,1892594,5,2004-10-18
6049,2307943,4,2005-02-24
6049,1692738,5,2005-06-04
6049,656810,2,2005-08-01
6049,1018942,5,2004-08-16
6049,1339537,5,2004-10-07
6049,1411737,3,2005-02-16
6049,1332464,4,2005-06-01
6049,1632987,5,2005-06-02
6049,243994,5,2005-10-01
6049,1571920,5,2005-10-30
6049,2222001,4,2005-10-30
6049,1189488,4,2005-11-01
6049,2506903,5,2005-11-23
6049,2386943,5,2005-08-23
6049,2471780,5,2004-09-23
6049,1128964,5,2004-10-11
6049,823110,5,2005-03-27
6049,2175037,5,2005-04-23
6049,786117,5,2005-09-06
6049,735003,3,2005-10-01
6049,122709,5,2005-09-30
6049,2336115,5,2005-08-07
6049,1846477,3,2005-08-18
6049,788660,5,2004-04-15
6049,2429449,4,2004-10-14
6049,2337382,5,2005-04-08
6049,832021,3,2005-12-14
6049,2201487,2,2004-07-25
6049,189912,4,2005-02-08
6049,830282,3,2005-04-26
6049,528522,4,2005-06-27
6049,721541,5,2005-10-27
6049,1783158,5,2005-08-17
6049,1725053,4,2005-08-12
6049,1732817,5,2004-09-03
6049,727242,1,2004-12-16
6049,2606655,5,2005-04-28
6049,106925,1,2005-06-29
6049,1486460,3,2005-07-17
6049,2044088,5,2004-08-22
6049,438290,5,2004-05-06
6049,2101662,5,2004-11-02
6049,810809,5,2005-01-12
6049,1258163,3,2005-04-19
6049,726053,5,2005-09-22
6049,681054,3,2004-05-08
6049,2049054,5,2005-01-25
6049,1218011,5,2005-02-14
6049,1321976,5,2005-12-06
6049,948213,2,2005-08-11
6049,813032,5,2005-01-29
6049,1189139,1,2005-10-09
6049,690501,1,2005-12-07
6049,1671855,4,2005-07-27
6049,1837606,4,2005-01-19
6049,1433515,3,2005-12-04
6049,1425332,5,2004-05-08
6049,1894023,5,2004-10-02
6049,572570,5,2004-11-01
6049,1314869,5,2004-11-24
6049,307917,4,2005-03-13
6049,753510,4,2005-06-05
6049,2466815,2,2005-07-04
6049,677998,5,2005-11-22
6049,1137400,2,2005-07-25
6049,521985,4,2004-10-09
6049,164845,1,2005-03-17
6049,1107448,2,2005-04-20
6049,770469,2,2005-10-23
6049,1676997,5,2005-12-08
6049,2092509,2,2005-07-07
6049,1742749,5,2004-07-29
6049,1713284,4,2004-05-10
6049,626161,1,2005-01-25
6049,928664,1,2005-03-01
6049,1779180,1,2005-04-06
6049,2618652,5,2005-04-10
6049,815458,5,2005-02-20
6049,1518145,3,2005-08-31
6049,782611,4,2004-12-19
6049,1248370,2,2005-03-25
6049,1190158,5,2005-05-14
6049,687337,1,2005-06-02
6049,1647226,3,2005-06-20
6049,2262320,5,2005-06-30
6049,720272,5,2005-07-02
6049,1669126,3,2005-12-18
6049,428831,1,2005-07-10
6049,2125436,4,2004-05-17
6049,397684,5,2005-07-25
6049,1555323,5,2004-06-15
6049,1966639,5,2005-03-17
6049,1819462,1,2005-04-27
6049,1902242,5,2005-10-01
6049,661075,4,2005-10-20
6049,2439493,1,2004-09-14
6049,2441217,3,2005-08-04
6049,1829533,5,2005-01-04
6049,1195665,4,2005-02-15
6049,2471102,5,2005-10-05
6049,2272296,1,2005-11-23
6049,1645795,5,2005-02-07
6049,627357,1,2005-02-25
6049,10411,4,2005-03-19
6049,596550,4,2005-04-16
6049,1637756,4,2005-10-05
6049,299945,4,2005-08-29
6049,1243949,5,2004-11-19
6049,1006420,4,2005-03-02
6049,270523,5,2005-03-20
6049,485083,5,2005-03-23
6049,1591085,5,2005-10-08
6049,468513,5,2005-07-23
6049,2479356,3,2004-12-02
6049,630637,5,2005-05-30
6049,45393,3,2005-07-02
6049,2114260,3,2005-09-18
6049,860349,3,2005-10-20
6049,2634678,2,2005-11-09
6049,2221827,5,2004-09-10
6049,1822751,4,2004-09-13
6049,1159747,4,2005-04-03
6049,1319012,5,2005-07-05
6049,639926,1,2005-08-01
6049,1563935,1,2005-08-15
6049,1308886,4,2005-01-30
6049,1974983,5,2005-02-06
6049,2441132,3,2005-05-13
6049,2482738,1,2005-10-26
6049,1269539,5,2005-11-22
6049,123151,5,2005-12-01
6049,995069,1,2005-12-14
6049,901703,5,2005-04-11
6049,1857812,5,2005-04-20
6049,2068728,5,2005-05-15
6049,1515283,5,2005-05-23
6049,2162676,1,2005-07-27
6049,1818310,5,2005-08-14
6049,961046,2,2005-06-01
6049,2167653,4,2005-06-21
6049,1436898,3,2005-09-06
6049,1340936,5,2005-10-04
6049,1434626,4,2005-12-07
6049,2393834,5,2005-08-12
6049,1658172,5,2004-05-05
6049,1919084,4,2004-08-15
6049,139407,5,2004-10-21
6049,1452487,5,2004-11-22
6049,952109,3,2004-12-28
6049,1026664,2,2005-03-28
6049,714327,3,2005-09-19
6049,1611477,5,2005-09-22
6049,911234,5,2005-11-03
6049,1734781,4,2005-01-28
6049,1201402,5,2005-09-17
6049,1417084,5,2005-05-23
6049,433126,5,2004-07-22
6049,410078,4,2004-10-05
6049,698909,5,2004-05-05
6049,1662658,4,2004-11-22
6049,2136945,5,2004-12-29
6049,1225150,1,2005-01-02
6049,989093,5,2005-02-03
6049,1531029,1,2005-02-21
6049,1903582,5,2005-03-15
6049,2220332,4,2005-04-12
6049,1427387,3,2005-05-22
6049,675795,4,2005-09-14
6049,2241376,5,2005-10-10
6049,1042040,5,2005-11-02
6049,2251317,3,2004-10-17
6049,1028463,5,2005-03-10
6049,447839,5,2005-04-25
6049,1714558,4,2005-11-10
6049,2159285,3,2005-08-08
6049,195791,4,2005-08-26
6049,574689,4,2005-01-04
6049,39533,5,2004-08-03
6049,1381691,5,2005-03-27
6049,903613,5,2005-02-01
6049,1225533,1,2005-02-12
6049,1677522,1,2005-06-28
6049,1036617,5,2005-11-18
6049,2133551,5,2005-07-24
6049,1871048,4,2004-08-24
6049,2362208,3,2004-10-30
6049,798669,5,2005-03-24
6049,698316,5,2005-09-13
6049,2483810,4,2005-08-01
6049,1846965,5,2005-08-02
6049,1117189,4,2004-06-15
6049,1777406,1,2004-12-11
6049,80914,2,2004-12-18
6049,379019,5,2005-02-28
6049,1193731,5,2005-04-12
6049,1932534,5,2005-10-22
6049,2109443,5,2005-05-23
6049,1914024,2,2005-11-04
6049,187450,4,2005-07-16
6049,2395817,5,2005-08-04
6049,1441815,5,2004-08-11
6049,787779,3,2005-02-17
6049,1145552,5,2005-04-23
6049,369111,5,2005-09-22
6049,406405,3,2004-10-04
6049,2415600,4,2005-02-25
6049,703315,5,2005-03-22
6049,1127502,3,2005-04-06
6049,879907,4,2005-11-29
6049,2348535,5,2005-07-12
6049,1421208,4,2005-08-17
6049,2630169,5,2005-03-16
6049,688132,5,2005-05-23
6049,10867,4,2005-09-13
6049,1916704,5,2005-09-27
6049,1534377,4,2005-02-03
6049,2618989,4,2005-03-10
6049,1757328,2,2005-10-17
6049,1430799,5,2005-11-02
6049,174505,4,2005-07-12
6049,1783555,4,2005-08-02
6049,2352025,4,2005-05-02
6049,1178526,4,2005-05-17
6049,1806602,5,2005-05-27
6049,790116,5,2005-10-29
6049,34166,5,2005-07-18
6049,2551686,4,2004-07-07
6049,1542686,5,2004-10-01
6049,1446093,1,2005-02-07
6049,204177,5,2005-03-14
6049,2240820,4,2005-05-16
6049,1311570,5,2005-06-03
6049,2350832,3,2005-09-06
6049,1559150,5,2005-07-26
6049,1135017,4,2004-08-24
6049,1785544,5,2004-11-01
6049,170988,5,2005-10-01
6049,2138917,5,2005-10-04
6049,725862,5,2004-10-25
6049,992414,5,2005-03-13
6049,1825594,5,2005-03-14
6049,2144649,3,2005-03-28
6049,660585,5,2005-08-19
6049,1329746,5,2004-05-03
6049,1905560,3,2005-02-23
6049,246624,4,2004-10-20
6049,727570,1,2005-05-22
6049,2539056,3,2005-10-03
6049,1996687,4,2005-08-09
6049,1318240,5,2004-05-04
6049,2054183,5,2005-01-19
6049,523409,5,2005-02-23
6049,1721994,4,2005-04-19
6049,756620,5,2005-04-29
6049,1940770,4,2005-07-05
6049,2239590,4,2005-07-27
6049,550563,3,2005-08-03
6049,1734770,5,2004-12-07
6049,27815,5,2005-05-04
6049,659150,5,2005-08-30
6049,1657303,5,2004-09-24
6049,941661,5,2004-11-02
6049,2436052,4,2005-06-01
6049,1590026,3,2005-06-14
6049,449390,4,2005-09-13
6049,1753736,3,2005-09-27
6049,136232,5,2005-10-11
6049,1740987,5,2005-07-13
6049,2295453,5,2005-03-28
6049,1808298,5,2005-03-04
6049,507603,1,2005-03-23
6049,116018,5,2005-10-02
6049,2431794,5,2005-04-11
6049,1640354,5,2005-02-03
6049,1570812,4,2005-05-23
6049,599529,4,2005-03-07
6049,99820,5,2005-02-28
6049,2637755,3,2005-04-03
6049,1459896,5,2005-05-26
6049,1331224,4,2005-06-07
6049,2430477,5,2005-06-14
6049,2215353,4,2005-10-05
6049,1029173,1,2005-07-07
6049,457716,3,2004-12-08
6049,1515790,5,2005-05-22
6049,1021760,5,2005-05-27
6049,87637,5,2004-06-21
6049,2469851,3,2005-03-07
6049,669523,5,2005-06-06
6049,2587186,2,2005-10-06
6049,248305,5,2004-11-17
6049,1367415,4,2004-12-08
6049,1042826,2,2004-12-14
6049,766368,5,2005-01-23
6049,1969285,1,2005-02-02
6049,2552319,3,2005-04-03
6049,1076619,5,2005-09-14
6049,2332659,4,2005-10-18
6049,1014684,4,2005-11-16
6049,1167151,5,2005-07-09
6049,86275,5,2004-11-27
6049,964881,4,2004-05-24
6049,2580679,5,2004-09-25
6049,2328186,5,2005-01-22
6049,1453687,4,2005-08-02
6049,174972,5,2004-09-22
6049,841581,4,2004-10-21
6049,2143309,5,2004-12-15
6049,1302673,3,2005-02-02
6049,1650580,5,2005-01-25
6049,1870382,5,2005-03-21
6049,2203778,4,2005-06-10
6049,376461,3,2005-06-16
6049,1643021,4,2005-02-08
6049,818416,5,2005-06-03
6049,1995099,3,2005-09-16
6049,69835,5,2005-09-30
6049,1246713,5,2005-12-01
6049,835473,5,2004-12-01
6049,1497593,5,2005-01-08
6049,2442218,5,2005-01-11
6049,803489,5,2005-05-07
6049,1664010,5,2005-10-12
6049,486512,3,2005-12-03
6049,1756495,4,2004-10-28
6049,1225769,5,2005-04-05
6049,1794853,4,2005-09-06
6049,1148602,5,2004-07-02
6049,382494,5,2004-12-29
6049,956524,5,2005-01-19
6049,1961122,4,2005-04-21
6049,1683604,5,2005-05-05
6049,1905364,5,2005-10-12
6049,1891219,5,2005-07-07
6049,803610,3,2004-09-14
6049,2327416,4,2005-08-29
6049,2422741,4,2005-02-04
6049,2136494,4,2005-03-04
6049,639235,4,2004-09-21
6049,1198196,5,2004-12-15
6049,1821320,4,2005-11-01
6049,1162095,2,2005-06-28
6049,952078,5,2005-07-06
6049,2622906,5,2005-07-07
6049,462171,2,2004-09-13
6049,2595173,4,2005-08-29
6049,1669040,4,2005-09-02
6049,314441,5,2004-08-21
6049,2060311,5,2004-10-28
6049,2463835,5,2005-05-12
6049,795082,4,2005-10-25
6049,738885,4,2004-10-20
6049,2353709,5,2005-01-24
6049,1921661,5,2005-07-29
6049,2465773,5,2005-08-11
6049,970269,5,2005-08-14
6049,1373881,4,2004-07-11
6049,1107263,5,2004-11-21
6049,1725751,2,2005-03-03
6049,1139477,5,2005-05-17
6049,1244237,5,2005-10-24
6049,1559940,1,2005-10-25
6049,2146374,4,2005-10-31
6049,553323,4,2005-12-03
6049,1097058,5,2005-12-29
6049,2459746,5,2005-08-10
6049,1474258,5,2005-04-27
6049,1183983,4,2005-11-26
6049,213727,2,2005-07-31
6049,2216966,4,2005-08-31
6049,2388411,4,2004-08-04
6049,1690112,5,2004-12-06
6049,1987728,3,2004-12-13
6049,2366024,5,2005-03-22
6049,1746712,5,2004-09-19
6049,516781,3,2004-10-04
6049,2418053,4,2005-02-03
6049,1222146,5,2005-04-03
6049,988097,5,2005-11-18
6049,1508115,3,2005-07-27
6049,533713,4,2004-05-31
6049,2545952,4,2005-01-26
6049,2377192,4,2005-02-15
6049,1312448,2,2005-03-13
6049,1985,5,2005-05-17
6049,193933,4,2005-08-05
6049,1551248,5,2004-12-22
6049,504937,5,2005-10-22
6049,1935793,1,2005-03-23
6049,2249467,5,2005-05-10
6049,1700037,4,2005-09-22
6049,1319339,5,2005-07-13
6049,2375169,4,2005-07-27
6049,474659,5,2005-02-05
6049,2061632,4,2005-03-05
6049,2296248,5,2005-04-18
6049,1320615,4,2005-09-12
6049,1144332,5,2004-10-11
6049,1627581,5,2004-11-26
6049,406958,4,2005-04-25
6049,1836283,3,2005-07-30
6049,994274,4,2004-12-13
6049,1945404,5,2005-01-26
6049,871272,5,2005-12-01
6073,1441122,3,2005-07-07
6073,506696,1,2005-07-12
6073,2480084,2,2000-09-27
6073,1945809,1,2001-05-02
6073,951709,4,2001-05-08
6073,132390,4,2001-02-24
6073,2422606,3,2002-02-28
6073,2445646,2,2002-05-09
6073,921064,4,2004-03-19
6073,1276913,4,2003-08-05
6073,1172232,1,2002-06-01
6073,697038,4,2002-08-09
6073,1206156,4,2003-06-09
6073,2569320,4,2004-02-04
6073,1565388,4,2004-03-07
6073,1754151,5,2003-06-15
6073,1319997,3,2003-06-25
6073,1268697,2,2003-06-13
6073,1008399,3,2004-02-15
6073,1055834,5,2005-08-22
6073,994483,4,2004-01-06
6073,2630287,2,2004-04-26
6073,2323068,2,2004-02-23
6073,557167,4,2003-11-08
6073,606097,5,2004-05-26
6073,2360117,4,2003-10-22
6073,1294425,3,2004-03-18
6073,263748,4,2003-12-05
6073,1179646,4,2004-07-31
6073,530441,3,2004-05-20
6073,978293,3,2004-01-19
6073,1192301,2,2004-04-16
6073,342672,3,2004-06-23
6073,2485689,4,2004-06-20
6073,1936617,2,2004-03-16
6073,1693833,3,2004-07-06
6073,1048963,1,2004-07-08
6073,644827,3,2004-06-21
6073,308495,4,2004-09-08
6073,2395754,4,2004-09-27
6073,2271228,2,2004-10-22
6073,2238860,5,2004-11-13
6073,343376,3,2005-01-01
6073,1527113,4,2005-02-08
6073,768877,3,2005-02-09
6073,1837492,3,2005-02-21
6073,519545,2,2005-02-28
6073,178131,3,2005-03-02
6073,801646,3,2005-03-12
6073,923325,3,2005-03-22
6073,442739,4,2005-03-23
6073,2565487,3,2005-04-01
6073,707921,3,2005-04-04
6073,2193455,2,2005-04-06
6073,1488844,3,2005-04-14
6073,1320901,4,2005-04-15
6073,1640419,2,2005-05-01
6073,2196868,3,2005-05-17
6073,1370157,5,2005-05-24
6073,2152963,3,2005-05-25
6073,1048199,3,2005-05-28
6073,2503129,4,2005-05-30
6073,1046513,4,2005-05-30
6073,1341858,3,2005-05-31
6073,105595,4,2005-06-10
6073,1697479,4,2005-09-14
6073,160876,4,2005-09-19
6073,1593032,4,2005-11-21
6073,1463145,3,2005-12-09
6073,367697,3,2005-12-10
6073,469857,3,2005-12-22
6073,847027,2,2005-07-06
6073,2285616,3,2005-08-12
6073,535157,5,2005-07-19
6073,1040384,3,2004-07-11
6073,2218269,2,2003-10-10
6073,513841,3,2003-06-12
6073,401290,5,2005-07-29
6073,1086736,3,2003-11-24
6073,2498427,4,2004-05-17
6073,175887,3,2004-03-11
6073,1355247,3,2003-04-02
6073,1120091,4,2003-08-27
6073,293901,4,2003-10-21
6073,1458848,2,2004-04-01
6073,2155333,5,2003-08-07
6073,1990284,5,2005-08-21
6073,1419608,4,2004-03-28
6073,838130,4,2003-05-15
6073,857478,4,2003-08-07
6073,1564363,2,2004-01-22
6073,1162007,3,2005-05-26
6073,327122,3,2004-04-09
6073,632028,2,2004-01-22
6073,498369,3,2003-09-23
6073,767816,3,2004-02-11
6073,315988,5,2004-06-03
6073,546710,4,2004-05-27
6073,2516053,3,2004-03-21
6073,310844,3,2004-01-27
6073,2018877,2,2004-08-27
